Soil_Moisture,Crop_Growth_Stage,sol_chaud_sec,Mulching_Used,Wind_Speed_kmh,Rainfall_mm,Temperature_C,besoin_eau
35.13,2,22.127157,0,9.82,1286.08,34.11,0
13.98,1,27.423176,0,0.54,2393.48,31.88,1
48.13,2,14.762201999999998,0,1.55,345.71,28.46,0
62.02,1,11.739617999999997,1,17.72,980.56,30.91,0
58.25,1,8.22475,1,12.66,1113.02,19.7,0
54.35,2,16.443130000000004,1,18.53,284.71,36.02,1
64.69,0,12.934053,0,1.38,2102.34,36.63,1
47.52,1,6.643967999999999,1,15.22,761.96,12.66,0
46.73,1,11.45305,0,8.88,2017.12,21.5,0
59.65,2,13.35585,0,10.75,1840.22,33.1,0
42.86,3,14.576414000000002,0,15.22,1128.72,25.51,1
16.55,0,29.149085,1,12.15,1459.12,34.93,1
10.34,3,35.066026,0,14.96,621.23,39.11,1
23.69,3,25.533326,0,9.38,1575.43,33.46,1
50.64,2,19.082576,0,12.2,597.15,38.66,0
25.37,0,11.313908,0,14.53,1437.96,15.16,1
47.45,0,17.914295,0,8.98,1862.99,34.09,1
46.61,0,13.128601000000002,0,11.51,951.2,24.59,1
18.61,0,14.967621,1,6.32,1300.76,18.39,1
25.73,0,21.991347,0,7.46,449.99,29.61,0
40.46,0,23.982712,1,1.35,2346.47,40.28,0
53.01,0,18.058257,0,11.12,354.69,38.43,1
42.88,1,22.842288,0,17.77,195.28,39.99,1
52.74,0,6.97085,1,13.55,919.62,14.75,0
63.42,0,10.410668,1,2.73,367.56,28.46,0
41.19,3,7.615895,1,3.9,2124.46,12.95,0
49.98,3,13.045215999999998,1,15.84,576.45,26.08,0
63.44,0,7.64104,1,0.65,2403.5,20.9,0
19.91,1,30.306056,0,19.24,48.09,37.84,1
64.46,2,13.778858000000003,1,5.16,331.87,38.77,0
37.43,1,23.739058,1,1.72,226.85,37.94,0
23.2,3,31.7184,1,18.23,1968.51,41.3,1
58.41,1,9.757014000000002,1,12.99,2243.39,23.46,0
47.83,3,8.258511,0,17.93,1238.54,15.83,1
61.67,1,8.559088999999998,0,11.9,2464.84,22.33,0
42.55,2,11.36361,0,3.52,259.48,19.78,0
27.71,3,10.633859,0,8.59,1840.0,14.71,0
8.3,3,30.92124,1,19.78,1176.37,33.72,1
19.39,3,30.06753,0,14.24,2338.83,37.3,1
60.73,1,9.34626,1,15.19,2171.19,23.8,0
38.51,3,13.263393,1,7.39,1264.76,21.57,0
45.27,2,10.738025999999998,1,11.0,1974.69,19.62,0
27.73,2,23.791284,1,9.83,1302.11,32.92,0
50.56,0,18.0456,1,16.82,831.28,36.5,1
43.06,1,11.462021999999996,1,12.01,1987.32,20.13,0
20.38,1,30.709434,1,14.79,1632.48,38.57,1
51.79,0,11.488442999999998,0,1.06,7.17,23.83,1
37.97,0,8.225178000000001,0,8.06,8.95,13.26,1
38.01,3,19.055726,0,17.45,1805.71,30.74,1
56.09,0,11.930347,0,11.9,2045.9,27.17,1
49.92,3,16.135775999999996,0,10.3,1926.9,32.22,1
41.04,3,7.140056,1,8.71,127.21,12.11,1
33.98,0,12.174088,0,1.16,60.02,18.44,1
40.6,1,9.45648,1,3.84,420.3,15.92,0
41.39,0,16.05914,1,11.85,257.35,27.4,1
16.23,1,20.657682,0,2.63,413.26,24.66,0
45.45,3,17.646925,0,2.43,1859.4,32.35,1
45.76,0,21.549552,0,3.23,2016.54,39.73,1
39.54,2,17.829654,0,8.66,1701.6,29.49,0
45.92,0,17.002751999999997,1,11.45,1100.97,31.44,1
52.14,0,9.30877,0,3.23,1682.07,19.45,0
57.57,2,5.906256,1,12.47,2481.48,13.92,0
40.81,2,18.496875,1,17.32,903.55,31.25,0
37.09,1,20.942739,0,5.47,460.84,33.29,0
57.63,0,13.401630999999998,0,11.08,346.45,31.63,1
13.53,0,17.510175,1,16.79,455.54,20.25,1
52.28,2,8.408263999999999,0,14.57,145.64,17.62,1
63.54,1,12.137534,0,12.06,1358.52,33.29,0
25.42,1,22.418748,0,12.49,596.78,30.06,0
51.52,1,13.118688,0,11.76,1507.69,27.06,0
11.07,1,21.912352,1,14.93,1656.35,24.64,0
15.96,1,15.202836,1,9.52,1256.29,18.09,0
47.24,1,15.358436,1,17.38,1044.95,29.11,0
18.54,1,18.475128,1,1.52,608.34,22.68,0
55.49,0,16.317365999999996,0,17.47,1789.63,36.66,1
61.53,3,10.50231,0,12.38,996.83,27.3,1
56.48,2,6.68032,1,18.67,971.53,15.35,0
63.25,0,5.519850000000001,0,14.97,1461.48,15.02,1
27.9,0,19.8275,1,1.46,1848.69,27.5,0
26.01,0,15.182748,0,14.98,2178.79,20.52,1
20.28,3,27.280184,0,10.0,1367.6,34.22,1
8.52,1,30.69154,0,3.36,2379.85,33.55,1
63.34,1,8.233835999999998,1,10.95,2064.81,22.46,0
27.77,3,25.959461999999995,1,11.88,2467.04,35.94,1
42.67,3,17.915625,1,1.2,1302.21,31.25,0
44.74,0,10.38888,0,2.08,2236.53,18.8,0
38.04,2,22.36756,1,8.05,1748.77,36.1,0
31.09,3,17.241282,0,6.79,1639.92,25.02,0
9.75,1,20.459675,1,2.58,1049.91,22.67,0
54.49,1,18.29502,1,3.08,334.68,40.2,0
15.78,2,13.340448,1,6.61,1019.61,15.84,0
15.85,3,20.24649,0,9.81,896.21,24.06,1
37.2,0,22.369359999999997,1,14.36,2079.86,35.62,1
58.89,3,12.45633,1,9.01,1562.21,30.3,0
21.8,2,19.83152,1,6.6,1386.81,25.36,0
29.82,2,20.029372,0,6.67,1085.05,28.54,0
43.29,2,20.721834,0,3.94,644.14,36.54,0
24.42,1,10.097488,0,9.84,2169.87,13.36,0
21.31,2,24.519804,0,3.97,1250.37,31.16,1
44.01,3,9.434315000000002,0,12.5,1271.77,16.85,1
54.49,0,6.466971,0,8.84,905.84,14.21,0
46.45,0,20.022345,0,5.21,1758.01,37.39,1
39.13,2,16.361856,1,18.59,1830.73,26.88,0
20.66,2,25.333262,1,12.58,708.84,31.93,1
51.27,0,14.350984999999998,1,10.26,1071.06,29.45,0
47.17,0,18.448236,0,13.52,1205.65,34.92,1
39.19,1,22.85847900000001,1,1.41,2228.82,37.59,0
36.02,2,22.488969999999995,1,18.82,1342.34,35.15,0
54.65,1,17.990345,0,15.16,769.02,39.67,0
47.85,1,20.771345,0,9.78,1783.37,39.83,0
64.09,1,11.484018,0,16.6,540.98,31.98,0
52.09,0,12.197886,1,14.56,226.24,25.46,1
64.88,0,14.511584000000004,0,10.49,1533.72,41.32,1
61.72,0,11.147136,1,18.63,207.59,29.12,1
31.7,3,25.32564,0,17.38,591.23,37.08,1
12.76,2,18.137196,1,15.75,1954.77,20.79,0
55.68,0,13.814544,1,4.34,15.52,31.17,1
18.37,1,19.060605,1,5.65,1527.61,23.35,0
31.11,2,10.450613,0,18.42,1373.63,15.17,0
61.18,2,11.18016,1,8.03,782.76,28.8,0
14.29,2,28.310013,1,12.85,2266.99,33.03,1
49.31,0,14.801479999999996,0,10.81,1408.85,29.2,1
14.06,0,21.252962,0,12.88,1825.4,24.73,1
62.25,1,13.480524999999998,0,12.32,177.69,35.71,1
46.08,0,7.721344,1,1.47,2073.94,14.32,0
41.27,0,21.947401,0,15.63,2224.57,37.37,1
29.66,3,18.830018,0,15.35,1097.22,26.77,1
34.33,1,21.782739000000003,0,17.24,509.0,33.17,0
40.23,1,23.346162000000003,1,10.27,1515.81,39.06,0
20.49,1,21.197366,1,3.43,1750.59,26.66,0
40.5,2,16.82065,1,8.36,1892.11,28.27,0
50.01,0,7.523495,1,7.73,640.81,15.05,0
24.74,1,13.84784,0,13.03,1217.58,18.4,1
64.83,3,7.069170000000001,1,2.31,2134.0,20.1,0
64.03,0,10.014048,0,15.68,1569.5,27.84,1
63.89,3,13.313757,1,0.89,2215.04,36.87,0
11.9,2,28.72941,1,1.75,654.1,32.61,0
49.03,1,9.113436,0,13.96,156.26,17.88,1
51.08,3,5.938888,0,7.9,1753.7,12.14,0
43.29,1,16.848540999999997,1,13.04,1712.98,29.71,0
40.64,1,11.836384,0,10.03,2496.05,19.94,0
12.65,0,26.15259,1,11.29,1505.38,29.94,1
18.76,1,20.041908000000003,0,5.16,1128.37,24.67,0
33.11,1,11.926487,1,12.82,590.3,17.83,0
9.0,2,25.7257,1,9.23,1599.4,28.27,0
46.06,2,7.98312,0,15.17,668.33,14.8,0
19.59,2,17.191658,1,12.6,2060.39,21.38,0
13.19,3,16.75433,1,10.75,1915.18,19.3,1
38.9,3,13.82082,0,2.6,656.68,22.62,0
58.16,3,17.363599999999998,1,17.27,843.7,41.5,1
51.37,2,16.441803000000004,1,0.85,2162.73,33.81,0
46.23,0,7.420260000000002,1,3.97,725.79,13.8,0
62.03,1,5.353770000000001,1,4.78,1668.14,14.1,0
29.32,1,28.41336,1,7.21,738.42,40.2,0
26.93,1,20.861485,1,8.35,1273.1,28.55,0
48.46,0,9.66375,0,3.24,1356.29,18.75,0
63.14,1,12.528714000000004,1,8.71,811.69,33.99,0
28.5,0,15.293850000000004,0,12.4,1815.7,21.39,1
50.29,1,13.337193,1,0.56,2167.17,26.83,0
18.13,2,18.289758,0,7.49,1955.13,22.34,0
57.61,0,14.705091,1,6.29,301.95,34.69,0
57.61,2,7.117281,0,1.18,1156.59,16.79,0
25.63,2,12.099999,0,12.74,448.85,16.27,0
36.02,1,13.845272,1,17.21,1072.93,21.64,0
21.61,0,21.643479,1,8.23,246.03,27.61,1
23.07,2,26.1562,0,15.78,1682.83,34.0,1
48.33,1,9.600286,1,18.87,916.38,18.58,0
36.92,3,21.85722,1,6.71,1751.56,34.65,0
44.5,2,7.1484,0,2.19,711.48,12.88,0
33.37,3,20.335476,0,11.1,292.79,30.52,1
50.32,0,16.458984,1,3.31,570.24,33.13,0
23.76,3,12.510984,1,3.67,166.34,16.41,1
10.44,1,37.579376,0,14.42,1952.42,41.96,1
51.95,2,14.789789999999998,0,1.39,1254.49,30.78,0
24.61,2,16.239006,1,18.86,1506.43,21.54,0
32.18,1,18.060466,0,3.07,141.95,26.63,0
41.07,1,23.98451,1,4.8,1330.1,40.7,0
57.75,0,6.084,0,0.77,770.36,14.4,0
47.93,3,16.636364999999998,1,4.52,2199.56,31.95,0
60.37,0,14.484764999999998,1,7.63,1397.55,36.55,0
62.58,2,13.347714,0,11.23,1352.62,35.67,0
33.93,3,18.677989,1,8.11,1500.68,28.27,0
47.11,2,16.570437,1,14.21,1020.04,31.33,0
43.13,0,20.006866,0,6.26,2214.97,35.18,1
24.08,3,24.317176,1,9.13,185.1,32.03,1
36.83,2,12.861412,1,0.83,26.3,20.36,0
33.98,3,16.181502000000002,1,6.43,914.43,24.51,0
26.9,2,26.00898,1,16.71,981.34,35.58,0
43.07,2,20.136140999999995,1,13.84,2218.49,35.37,0
64.78,1,11.157695999999998,0,16.99,377.75,31.68,0
23.61,2,27.798321,1,15.9,612.85,36.39,1
32.62,2,22.309518,0,2.85,2022.58,33.11,0
37.85,2,22.454795,1,15.16,12.5,36.13,1
52.58,1,13.244406,0,11.78,1151.5,27.93,0
47.13,1,16.675197999999998,1,16.31,976.28,31.54,0
42.85,2,21.64842,1,6.55,2166.82,37.88,0
48.27,0,10.930549,0,4.44,1427.96,21.13,0
38.67,1,10.665287,1,17.33,2101.59,17.39,0
55.65,0,12.174075,1,1.73,1114.67,27.45,0
43.12,0,8.719704,0,5.11,2356.11,15.33,0
53.39,3,7.625395999999999,0,14.59,1930.19,16.36,1
56.92,2,16.516872,1,19.58,1163.18,38.34,0
8.55,3,35.55576,1,12.31,1269.96,38.88,1
19.0,3,14.742,0,12.53,582.41,18.2,1
29.3,1,9.24049,1,18.18,1300.58,13.07,0
16.72,0,12.050616,1,11.1,1680.21,14.47,1
30.35,0,27.10778,0,4.64,70.86,38.92,1
34.9,0,14.08764,0,8.8,1534.08,21.64,0
34.09,3,13.801554,0,6.89,906.06,20.94,0
20.44,2,30.614688,0,3.49,1580.28,38.48,1
10.45,3,13.36086,1,2.09,2198.91,14.92,1
43.36,2,18.1248,1,14.96,295.41,32.0,1
15.4,0,21.09924,1,4.88,2478.78,24.94,1
34.85,3,23.108705,0,7.97,592.02,35.47,1
64.71,2,11.176343000000005,1,6.92,1137.86,31.67,0
40.55,1,11.563025,1,7.15,1145.67,19.45,0
11.29,3,37.098522,0,16.32,117.09,41.82,1
44.13,2,23.146941,1,16.69,432.31,41.43,0
56.38,0,9.116579999999995,0,12.58,1483.9,20.9,1
62.82,1,13.778908,1,2.93,2284.5,37.06,0
29.81,0,15.771693,1,3.66,577.82,22.47,0
12.51,0,26.728195,1,7.8,423.03,30.55,1
62.79,0,11.315561,1,15.23,884.19,30.41,1
9.81,0,29.140389000000003,1,2.43,678.03,32.31,1
12.11,1,16.857302,1,18.89,2109.71,19.18,0
30.99,2,21.710546,1,4.56,1806.31,31.46,0
39.15,3,17.038,1,9.07,994.31,28.0,0
14.3,3,19.32535,0,3.89,2128.74,22.55,1
24.47,2,25.506481,0,4.87,620.86,33.77,1
18.1,2,11.88369,0,6.89,2422.7,14.51,0
63.85,1,9.58698,0,19.81,1104.52,26.52,0
46.46,3,10.542026,0,5.78,465.02,19.69,0
20.72,0,27.31196,0,2.04,2032.66,34.45,1
49.31,1,13.285848999999995,0,0.74,227.76,26.21,0
57.04,3,17.652264000000002,1,5.52,1376.61,41.09,0
46.89,3,16.474722,1,8.24,559.07,31.02,0
62.16,0,5.759248000000001,1,16.17,2220.32,15.22,0
59.66,1,10.60942,1,14.03,705.3,26.3,0
9.66,0,33.633582,1,11.8,1284.53,37.23,1
15.3,3,33.9647,0,15.96,1991.15,40.1,1
46.4,2,17.69872,0,3.67,1477.27,33.02,0
48.05,1,14.405735000000002,1,15.57,2238.78,27.73,0
10.24,1,17.987903999999997,0,17.1,276.65,20.04,1
11.61,3,28.877013,0,7.09,2464.2,32.67,1
18.04,0,15.65436,0,10.01,1632.85,19.1,1
17.74,2,29.004876,0,7.58,342.2,35.26,1
17.66,0,24.463214,0,4.77,1301.51,29.71,1
20.49,1,27.772843,1,9.99,2094.72,34.93,0
10.26,1,32.620490000000004,0,1.52,446.48,36.35,1
20.6,1,25.86058,0,9.37,2212.31,32.57,1
62.28,3,9.460176,1,8.62,2328.47,25.08,0
61.52,2,5.210191999999998,1,15.74,1504.64,13.54,0
42.74,2,7.896153999999999,1,0.53,708.97,13.79,0
9.09,2,25.445709,0,12.45,1916.38,27.99,1
19.73,3,11.647177,1,0.9,38.57,14.51,1
45.3,2,17.0117,1,8.96,2014.3,31.1,0
27.55,0,27.451305,1,1.13,1929.07,37.89,0
58.58,0,6.19229,0,3.37,320.5,14.95,0
14.01,1,18.909201,0,17.91,185.92,21.99,1
28.24,1,19.705296,0,12.7,874.76,27.46,0
16.46,0,18.395508,1,15.17,1269.56,22.02,1
37.13,1,21.306643,0,7.83,1003.0,33.89,0
34.73,3,8.902828000000001,1,2.12,1429.86,13.64,0
36.92,2,19.27094,0,17.55,858.17,30.55,0
37.82,0,18.510986,0,2.54,2079.69,29.77,0
45.17,3,14.612195,0,11.85,1017.41,26.65,1
57.25,2,12.641175,1,19.36,410.59,29.57,0
18.89,2,31.527456999999995,0,14.64,1475.77,38.87,1
59.91,0,13.209655,1,18.64,286.22,32.95,1
14.97,0,16.07067,1,5.07,110.2,18.9,1
64.96,1,9.219024,0,13.74,1688.21,26.31,0
52.43,1,18.333478,1,0.76,1698.45,38.54,0
60.9,3,5.22376,0,16.59,853.63,13.36,1
37.13,0,21.916482,0,14.89,1614.44,34.86,1
32.36,2,15.570728,0,8.16,1240.83,23.02,0
41.96,0,13.482692,1,8.36,2054.58,23.23,0
47.4,3,18.1733,1,13.47,761.59,34.55,1
13.94,0,16.463278,1,0.6,380.57,19.13,1
36.76,3,17.764116,0,10.77,1006.73,28.09,1
20.42,3,13.234153999999998,0,3.71,1834.84,16.63,1
56.27,3,5.496861,1,3.79,466.78,12.57,0
38.77,2,10.727496,0,4.66,719.54,17.52,0
53.38,2,7.160831999999999,0,12.01,516.58,15.36,0
20.47,2,29.068215,1,14.31,1104.19,36.55,1
15.08,1,13.357916,0,10.12,868.18,15.73,1
50.09,1,20.518001,1,15.99,710.35,41.11,0
59.93,2,11.90079,1,15.88,1046.91,29.7,0
48.47,1,15.237421000000005,0,11.73,1736.0,29.57,0
52.28,3,19.9231,1,13.68,754.68,41.75,1
13.44,0,17.459152000000003,1,1.78,1967.51,20.17,1
53.46,1,15.87014,0,0.55,480.2,34.1,0
58.77,3,9.252012,1,15.33,759.76,22.44,0
26.66,0,10.604964,0,11.15,1034.8,14.46,1
64.88,0,7.378712000000002,0,5.55,2305.47,21.01,0
24.36,2,30.437536,1,0.69,2276.09,40.24,0
62.46,1,5.420775999999999,1,17.07,1179.49,14.44,0
48.24,0,13.183272,0,10.43,1486.18,25.47,1
26.5,1,27.81975,0,10.61,293.69,37.85,1
50.76,3,10.222224000000002,0,18.57,317.53,20.76,1
50.82,3,10.357308,0,15.15,347.96,21.06,1
54.59,2,18.654428,1,9.73,488.02,41.08,0
24.72,0,31.16592,1,15.23,1847.54,41.4,1
46.57,2,12.475905,1,8.02,744.39,23.35,0
19.66,0,31.01124,0,9.11,538.41,38.6,1
18.84,0,16.832583999999997,1,3.95,700.61,20.74,1
9.11,0,29.157512,0,18.21,140.9,32.08,1
29.56,3,19.659804,0,14.38,2230.53,27.91,1
58.95,1,13.43977,0,5.44,2086.73,32.74,0
25.88,0,15.520728000000002,1,1.03,347.62,20.94,0
55.77,1,7.266988999999999,0,19.14,464.78,16.43,0
37.45,0,22.705649999999995,0,15.6,1727.13,36.3,1
51.63,2,10.539823,0,5.21,1715.71,21.79,0
9.76,0,25.934976,1,1.04,175.88,28.74,1
49.1,2,16.466150000000003,0,8.63,523.18,32.35,0
52.68,1,7.457631999999999,0,6.36,1686.89,15.76,0
57.44,3,15.530144,1,17.46,319.85,36.49,1
61.24,2,15.798575999999995,1,12.59,2418.44,40.76,0
23.14,2,23.48073,1,3.27,1264.87,30.55,0
46.97,3,16.301422,1,8.48,2297.0,30.74,0
62.66,1,15.193646,0,17.25,1427.98,40.69,0
53.91,0,16.518656000000004,0,14.98,2299.13,35.84,1
35.42,2,13.46493,0,11.69,56.32,20.85,1
18.0,0,29.946400000000004,0,2.48,792.38,36.52,1
11.08,3,15.365376,1,9.82,1229.58,17.28,1
30.25,0,18.462825,1,8.44,726.2,26.47,0
58.19,1,11.970203,0,12.29,1242.45,28.63,0
44.64,3,21.391104,0,8.24,754.53,38.64,1
21.38,2,18.884524,0,15.78,1264.33,24.02,1
64.18,1,11.215241999999998,0,16.74,1524.25,31.31,0
43.95,2,14.780385,1,17.83,1942.41,26.37,0
25.23,3,14.041806,1,5.03,1505.22,18.78,0
34.4,1,18.45328,0,0.5,13.68,28.13,0
49.64,0,13.984972,1,18.44,1342.69,27.77,0
35.71,0,7.817664000000001,0,1.4,401.4,12.16,0
13.01,3,16.171441,0,11.66,932.93,18.59,1
19.38,0,21.52554,0,2.26,807.1,26.7,1
31.46,2,10.164482,1,12.78,1451.54,14.83,0
53.52,1,13.939352,0,7.3,161.67,29.99,0
27.54,2,12.796436,1,4.62,257.13,17.66,0
29.29,1,17.097678000000002,0,2.44,356.39,24.18,0
26.51,3,12.236085,1,7.53,1806.23,16.65,0
15.18,0,16.726504000000002,1,7.03,38.72,19.72,1
12.65,2,34.966205,1,5.52,372.41,40.03,0
18.1,3,22.94838,1,18.62,306.24,28.02,1
18.58,2,18.221796,0,11.26,1875.63,22.38,1
27.91,1,26.233551,1,7.25,1676.25,36.39,0
15.44,1,20.700288,1,8.23,740.37,24.48,0
17.39,1,33.729663,0,13.72,1606.4,40.83,1
9.3,3,33.9218,1,3.65,1285.74,37.4,1
64.01,2,14.773895,1,12.46,1280.83,41.05,0
32.69,0,24.325834,1,4.59,1261.06,36.14,0
25.71,3,12.198418000000002,1,7.16,1406.69,16.42,0
44.69,1,13.097408,0,1.46,73.26,23.68,0
40.32,0,14.514176,0,1.01,869.66,24.32,0
63.96,1,8.433359999999999,1,11.23,2027.84,23.4,0
61.07,2,9.039546,0,9.94,979.06,23.22,0
9.74,0,13.006466,0,3.33,813.19,14.41,1
29.65,0,21.23163,0,4.32,96.1,30.18,1
24.93,3,20.096239,1,16.17,484.2,26.77,1
26.58,1,12.870526,1,13.54,796.95,17.53,0
62.37,3,12.925905000000004,0,11.83,1604.6,34.35,1
26.2,2,12.915,1,9.35,1493.82,17.5,0
49.83,0,9.562402,1,18.94,895.05,19.06,0
19.88,2,22.746068,0,1.74,960.94,28.39,0
37.33,0,11.343270000000002,1,15.6,1698.46,18.1,0
55.69,1,12.380214000000002,1,1.12,2294.17,27.94,0
28.32,3,24.772608,1,17.28,890.44,34.56,1
18.61,2,16.847730000000002,1,1.49,314.26,20.7,0
48.61,0,7.672527,1,3.19,250.68,14.93,1
14.52,0,12.155256,1,3.58,2415.77,14.22,1
59.99,1,14.067516,0,13.39,2206.85,35.16,0
61.26,2,14.523626,0,9.73,2433.33,37.49,0
60.45,2,15.855595,1,5.49,1523.98,40.09,0
26.94,0,13.662219999999998,0,7.21,1693.15,18.7,0
18.9,2,26.665680000000005,0,6.23,1439.84,32.88,1
27.53,0,28.719861,1,3.92,817.31,39.63,0
31.72,2,27.161784000000004,0,12.54,2195.57,39.78,0
58.98,0,14.410326,1,2.47,2482.65,35.13,0
18.46,0,18.452502,1,11.66,625.4,22.63,1
63.12,3,13.597656,0,15.56,1669.03,36.87,1
9.87,0,27.805105,0,9.33,1814.94,30.85,1
37.9,1,12.58767,0,19.9,8.27,20.27,1
16.94,2,14.41091,0,15.3,2480.96,17.35,1
30.47,2,10.742385,1,16.71,1765.59,15.45,0
39.55,2,20.86734,1,6.27,1463.11,34.52,0
61.19,0,11.708977,0,19.62,405.08,30.17,1
36.05,0,18.49434,1,14.97,241.64,28.92,1
29.9,1,23.062900000000003,1,12.63,145.69,32.9,1
21.84,0,30.122864,1,18.91,1585.38,38.54,1
14.44,3,13.082124,0,3.99,1054.06,15.29,1
8.82,0,34.365742,1,4.88,1570.62,37.69,1
18.19,0,11.625201,0,16.3,1628.68,14.21,1
48.39,1,13.341185,0,1.44,501.1,25.85,0
8.34,0,38.194722,0,19.93,1591.29,41.67,1
31.7,1,27.42245,0,3.53,2138.36,40.15,0
12.42,3,34.76926,0,10.67,996.63,39.7,1
21.9,3,16.42443,1,6.46,330.27,21.03,1
28.47,1,18.841002,0,2.14,2337.92,26.34,0
49.26,0,8.453284000000002,0,16.16,1313.62,16.66,1
33.86,1,22.249496,1,17.67,1485.13,33.64,0
21.45,2,32.747495,0,14.72,63.07,41.69,1
45.31,0,16.997652,1,2.32,1823.89,31.08,0
59.35,2,5.231654999999999,1,4.82,350.69,12.87,0
35.85,1,19.892915,1,14.51,1010.65,31.01,0
22.22,1,27.829684000000004,1,17.68,1813.88,35.78,1
22.62,1,20.281298000000003,1,3.38,1046.91,26.21,0
31.49,0,17.346732000000003,0,14.16,1546.08,25.32,1
43.68,3,16.377855999999998,1,10.19,847.4,29.08,0
19.53,1,33.39505,0,14.21,1001.99,41.5,1
54.78,2,15.822477999999998,0,3.34,92.24,34.99,1
11.76,0,11.86828,1,3.13,1524.38,13.45,1
50.81,0,9.355938,1,18.32,2251.19,19.02,0
54.23,2,13.895772,1,17.02,1167.89,30.36,0
9.15,0,24.538585,0,1.64,1758.8,27.01,1
59.22,0,6.255652,0,10.01,1247.38,15.34,1
33.35,2,10.883945,0,0.6,430.72,16.33,0
64.58,3,10.732260000000002,0,15.52,1545.62,30.3,1
20.18,0,12.188514,0,0.76,502.35,15.27,1
25.08,2,20.90268,1,19.09,977.8,27.9,0
63.65,3,9.436460000000002,1,10.41,1729.54,25.96,0
57.74,3,10.805882,1,18.96,1502.18,25.57,0
51.24,0,12.463056,1,18.37,27.97,25.56,1
29.55,3,14.280215,1,16.74,393.43,20.27,0
63.48,2,15.075456000000004,1,19.73,1446.97,41.28,0
42.67,0,16.155593999999997,0,4.49,2052.61,28.18,0
47.14,3,6.81894,1,10.98,77.86,12.9,1
58.87,2,12.577554,1,11.83,2307.42,30.58,0
37.49,3,18.821761,0,0.53,1465.07,30.11,1
23.47,2,13.591728000000002,1,3.96,419.57,17.76,0
51.94,1,10.3329,0,2.97,1321.56,21.5,0
27.42,3,30.149732,0,13.65,2246.3,41.54,1
49.21,3,15.816006000000002,0,10.79,1074.72,31.14,1
49.73,3,11.119724,0,2.59,2164.06,22.12,0
31.94,1,25.910442,0,10.57,1195.29,38.07,0
52.7,1,9.961379999999998,1,2.12,171.48,21.06,0
33.06,1,27.940756,0,12.67,2191.78,41.74,0
60.53,2,9.879340999999998,0,2.3,1861.17,25.03,0
30.14,1,10.639678,0,0.91,185.21,15.23,0
28.81,0,23.222178,1,10.11,1461.18,32.62,1
50.51,0,10.645299,0,1.18,2484.3,21.51,0
55.02,2,12.567412,0,3.75,228.95,27.94,0
47.68,3,8.402591999999999,1,2.81,1681.02,16.06,0
64.32,3,12.038432000000004,0,3.39,888.32,33.74,1
54.03,0,8.637763,1,4.16,2167.35,18.79,0
45.67,2,17.651817,1,17.62,1415.61,32.49,0
22.28,2,28.507696,1,7.55,895.58,36.68,0
30.82,0,24.330606,0,10.95,760.63,35.17,1
11.83,1,20.464257,0,1.73,587.09,23.21,0
11.79,3,13.416741,1,14.26,1297.22,15.21,1
50.88,3,13.085568,0,15.86,371.94,26.64,1
56.34,3,12.098186,1,5.76,352.94,27.71,0
59.38,3,10.7643,1,11.18,508.44,26.5,0
36.58,2,10.984344000000002,0,14.61,1061.72,17.32,0
53.88,1,19.190532,1,7.18,1705.93,41.61,0
21.25,0,32.925375,0,11.01,74.1,41.81,1
26.67,0,16.352590000000003,0,4.24,2045.73,22.3,0
40.41,3,19.152226,1,1.92,130.56,32.14,1
51.34,1,19.02606,1,6.94,1926.47,39.1,0
60.23,1,9.727742,1,3.39,1546.99,24.46,0
40.11,3,9.498554,0,11.91,916.19,15.86,1
45.06,1,19.44876,1,2.93,1673.54,35.4,0
39.0,0,10.6262,1,16.85,1197.16,17.42,0
20.26,2,24.607764,1,0.94,1917.65,30.86,0
18.67,3,11.483796,1,17.81,88.45,14.12,1
19.94,3,17.044774,1,8.89,164.82,21.29,1
21.97,2,21.239766,1,16.0,597.97,27.22,0
34.14,1,10.932760000000002,1,6.11,1079.36,16.6,0
62.53,3,9.569838,1,10.37,2406.64,25.54,0
24.81,0,15.218456,0,11.38,2196.12,20.24,1
48.51,2,12.450282,0,16.62,971.52,24.18,0
12.55,0,27.23193,0,19.91,1775.2,31.14,1
46.27,3,8.967536999999998,1,15.56,1526.94,16.69,0
46.83,3,7.869160000000002,0,2.66,2264.81,14.8,0
45.61,2,18.160821,1,14.16,72.55,33.39,1
52.57,3,18.436041,1,10.09,1021.53,38.87,1
9.07,3,16.176447,0,5.68,1895.59,17.79,1
21.11,1,29.82042,0,3.11,2362.75,37.8,1
42.65,2,12.42201,0,19.49,1267.14,21.66,0
49.64,0,16.281388,1,11.13,352.98,32.33,1
48.4,1,14.1126,0,13.54,2000.22,27.35,0
30.44,3,11.85998,0,17.52,1937.88,17.05,1
48.42,2,17.036874,0,18.32,894.73,33.03,0
36.44,3,22.296848,0,1.21,2321.47,35.08,1
58.85,3,6.925544999999999,1,5.07,107.92,16.83,1
52.12,3,10.308564,0,4.24,2065.36,21.53,0
10.61,2,20.076994000000003,1,18.18,2263.06,22.46,0
44.12,1,20.826476,1,19.53,1391.25,37.27,0
48.29,3,15.999074,0,8.05,1986.09,30.94,1
20.88,1,17.588376,1,12.65,1365.33,22.23,0
27.4,1,12.50172,0,16.27,728.66,17.22,0
43.16,0,11.277056,0,1.1,733.33,19.84,0
64.92,2,10.415252,1,16.31,1314.18,29.69,0
